original_filename,new_filename,folder_name,distance,duration_hours,total_ascent,total_descent,abs_ascent_descent_diff,end_date,interval_time,passed_waypoint_taguan_mountain_peak,check_tfidf_塔關山,check_tfidf_南橫三星,check_tfidf_關山嶺山,cluster,pca_1,pca_2,pca_3,original_filename_orig,folder_name_orig
2025-1-30 晨間輕裝登山_塔關山.gpx,HB_Taguan_0012.gpx,HB_Taguan,3.81,6.15,640.1,634.7,5.4,2025/1/30,368,TRUE,TRUE,FALSE,FALSE,0,-1.897613022,-1.173602862,-0.057219814,2025-1-30 晨間輕裝登山_塔關山.gpx,HB_Taguan
塔關山 (45).gpx,HN_Taguan_0132.gpx,HN_Taguan,4.2,6.22,733.6,751.6,18,2023/7/8,373,TRUE,TRUE,FALSE,FALSE,0,0.312862891,-0.976700854,0.072720465,塔關山 (45).gpx,HN_Taguan
2024-12-28 塔關山 (1).gpx,HB_Taguan_0008.gpx,HB_Taguan,3.74,6.22,663.1,651.1,12,2024/12/28,373,TRUE,TRUE,FALSE,FALSE,0,-1.727679882,-1.281519544,-0.000760814,2024-12-28 塔關山 (1).gpx,HB_Taguan
2024-12-28 塔關山.gpx,HB_Taguan_0009.gpx,HB_Taguan,3.74,6.24,630,635.6,5.7,2024/12/28,374,TRUE,TRUE,FALSE,FALSE,0,-2.083650737,-1.273478192,-0.056593387,2024-12-28 塔關山.gpx,HB_Taguan
塔關山.gpx,HN_Taguan_0315.gpx,HN_Taguan,4.21,6.25,642.8,685.1,42.3,2025/6/29,375,TRUE,TRUE,FALSE,FALSE,0,-0.822343019,-0.923797419,-0.114386126,塔關山.gpx,HN_Taguan
2024.3.10塔關山.gpx,HB_Taguan_0010.gpx,HB_Taguan,3.96,6.26,746.1,647.6,98.5,2024/3/10,375,TRUE,TRUE,FALSE,FALSE,0,-0.766805411,-1.153034923,0.001560396,2024.3.10塔關山.gpx,HB_Taguan
2022.08.14 塔關山.gpx,HN_Taguan_0026.gpx,HN_Taguan,4.09,6.28,610.2,605.7,4.5,2022/8/14,376,TRUE,TRUE,FALSE,FALSE,0,-1.847559435,-0.99175408,-0.226873767,2022.08.14 塔關山.gpx,HN_Taguan
2022-06-26 塔關山.gpx,HN_Taguan_0020.gpx,HN_Taguan,4.11,6.29,797.9,827.9,30,2022/6/26,377,TRUE,TRUE,FALSE,FALSE,0,1.189835667,-1.140464758,0.259441195,2022-06-26 塔關山.gpx,HN_Taguan
塔關山 (85).gpx,HN_Taguan_0164.gpx,HN_Taguan,4.4,6.32,769.7,780,10.3,2023/4/3,379,TRUE,TRUE,FALSE,FALSE,0,1.129665958,-0.891594564,0.074655395,塔關山 (85).gpx,HN_Taguan
塔關山 - 2025-08-13T212151.648.gpx,HN_Taguan_0268.gpx,HN_Taguan,4.25,6.33,724.9,713.1,11.8,2022/8/14,379,TRUE,TRUE,FALSE,FALSE,0,0.054689275,-0.974183107,-0.019860878,塔關山 - 2025-08-13T212151.648.gpx,HN_Taguan
2025-03-08 塔關山.gpx,HB_Taguan_0011.gpx,HB_Taguan,4.1,6.4,726.5,623.7,102.8,2025/3/8,384,TRUE,TRUE,FALSE,FALSE,0,-0.843513527,-1.095365929,-0.111003193,2025-03-08 塔關山.gpx,HB_Taguan
塔關山 (34).gpx,HN_Taguan_0124.gpx,HN_Taguan,4.11,6.48,737.6,740.3,2.7,2023/7/22,388,TRUE,TRUE,FALSE,FALSE,0,0.109395191,-1.180810556,0.052514592,塔關山 (34).gpx,HN_Taguan
20250202新年第一爬_塔關山.gpx,HB_Taguan_0017.gpx,HB_Taguan,3.9,6.49,647.3,664.2,16.8,2025/2/2,389,TRUE,TRUE,FALSE,FALSE,0,-1.469529326,-1.291609553,-0.080026548,20250202新年第一爬_塔關山.gpx,HB_Taguan
塔關山 (3).gpx,HB_Taguan_0020.gpx,HB_Taguan,4.11,6.5,706.7,719.2,12.5,2023/3/18,389,TRUE,TRUE,FALSE,FALSE,0,-0.271404867,-1.171256734,-0.009261134,塔關山 (3).gpx,HB_Taguan
⛰️塔關山.gpx,HB_Taguan_0018.gpx,HB_Taguan,3.74,6.5,645,634.2,10.8,2024/12/28,390,TRUE,TRUE,FALSE,FALSE,0,-1.979809888,-1.412909521,-0.078997066,⛰️塔關山.gpx,HB_Taguan
0226塔關山.gpx,HB_Taguan_0001.gpx,HB_Taguan,3.5,6.62,786.8,845.9,59.2,2023/2/26,397,TRUE,TRUE,FALSE,FALSE,0,0.200309193,-1.807749514,0.411724408,0226塔關山.gpx,HB_Taguan
20230129塔關山.gpx,HN_Taguan_0062.gpx,HN_Taguan,4.38,6.72,756.5,767.4,10.9,2023/1/29,403,TRUE,TRUE,FALSE,FALSE,0,0.912547848,-1.104810976,-0.002822244,20230129塔關山.gpx,HN_Taguan
2025-3-7 晨間輕裝登山_塔關山.gpx,HB_Taguan_0014.gpx,HB_Taguan,4.04,6.72,635.9,646.7,10.8,2025/3/7,403,TRUE,TRUE,FALSE,FALSE,0,-1.437852434,-1.286135486,-0.18768461,2025-3-7 晨間輕裝登山_塔關山.gpx,HB_Taguan
塔關山.gpx,HB_Taguan_0023.gpx,HB_Taguan,3.98,6.72,683.7,629.1,54.6,2023/10/21,403,TRUE,TRUE,FALSE,FALSE,0,-1.318657648,-1.344703518,-0.150267783,塔關山.gpx,HB_Taguan
塔關山_南橫.gpx,HN_Taguan_0328.gpx,HN_Taguan,4.18,6.76,801.8,802.5,0.6,2023/2/15,405,TRUE,TRUE,FALSE,FALSE,0,1.159784934,-1.318081063,0.143755421,塔關山_南橫.gpx,HN_Taguan
20231202塔關山.gpx,HB_Taguan_0006.gpx,HB_Taguan,3.71,6.87,630.2,648.2,18,2023/12/2,412,TRUE,TRUE,FALSE,FALSE,0,-2.031644185,-1.62907429,-0.113011088,20231202塔關山.gpx,HB_Taguan
2022-12-3 塔關山.gpx,HB_Taguan_0002.gpx,HB_Taguan,3.9,6.94,625.1,631.9,6.7,2022/12/3,416,TRUE,TRUE,FALSE,FALSE,0,-1.861788456,-1.503149523,-0.206652707,2022-12-3 塔關山.gpx,HB_Taguan
塔關山 (2).gpx,HB_Taguan_0019.gpx,HB_Taguan,3.97,7.04,621.3,625,3.7,2022/8/14,422,TRUE,TRUE,FALSE,FALSE,0,-1.818705023,-1.494100675,-0.254068125,塔關山 (2).gpx,HB_Taguan
2023-07-22塔關山.gpx,HB_Taguan_0004.gpx,HB_Taguan,4.12,7.11,749.8,740.6,9.2,2023/7/22,426,TRUE,TRUE,FALSE,FALSE,0,0.227977698,-1.503349835,-0.02208736,2023-07-22塔關山.gpx,HB_Taguan
塔關山20221113.gpx,HN_Taguan_0324.gpx,HN_Taguan,4.1,7.26,669.3,678.5,9.2,2022/11/13,435,TRUE,TRUE,FALSE,FALSE,0,-0.848990604,-1.542354971,-0.200268772,塔關山20221113.gpx,HN_Taguan
2024-11-23 塔關山 慢慢走.gpx,HB_Taguan_0007.gpx,HB_Taguan,4.06,7.35,638.3,641.9,3.6,2024/11/23,440,TRUE,TRUE,FALSE,FALSE,0,-1.411363324,-1.594935065,-0.281724721,2024-11-23 塔關山 慢慢走.gpx,HB_Taguan
塔關山趕下山.gpx,HN_Taguan_0348.gpx,HN_Taguan,4.41,2.38,756.8,777,20.2,2023/7/9,142,TRUE,FALSE,FALSE,FALSE,0,1.022195033,0.527233075,-1.58446611,塔關山趕下山.gpx,HN_Taguan
南橫三星之塔關山 (2).gpx,HN_Taguan_0098.gpx,HN_Taguan,3.85,2.57,638.1,639.1,1,2022/5/11,154,TRUE,FALSE,FALSE,FALSE,0,-1.814009539,0.076141561,-1.75214953,南橫三星之塔關山 (2).gpx,HN_Taguan
塔關山單攻.gpx,HN_Taguan_0335.gpx,HN_Taguan,4.05,2.63,761.1,739.5,21.6,2025/5/24,157,TRUE,FALSE,FALSE,FALSE,0,0.166597555,0.120748591,-1.560537983,塔關山單攻.gpx,HN_Taguan
20220501_塔關山單攻.gpx,HN_Taguan_0030.gpx,HN_Taguan,4.13,3.06,811.6,804.5,7.1,2022/5/1,183,TRUE,FALSE,FALSE,FALSE,0,1.156395824,-0.082264345,-1.500979507,20220501_塔關山單攻.gpx,HN_Taguan
塔關山單攻 2022_5_4.gpx,HN_Taguan_0334.gpx,HN_Taguan,3.96,3.19,652.9,661.4,8.5,2022/5/4,191,TRUE,FALSE,FALSE,FALSE,0,-1.34425128,-0.170406358,-1.821162386,塔關山單攻 2022_5_4.gpx,HN_Taguan
搭關山.gpx,HN_Taguan_0352.gpx,HN_Taguan,4.51,3.24,845.1,869.7,24.7,2023/2/24,194,TRUE,FALSE,FALSE,FALSE,0,2.53292635,0.09269754,-1.512799741,搭關山.gpx,HN_Taguan
發哥下山腳爆掉的塔關山.gpx,HN_Taguan_0354.gpx,HN_Taguan,3.74,3.31,707.6,621.1,86.6,2022/6/19,198,TRUE,FALSE,FALSE,FALSE,0,-1.612720451,-0.413554674,-1.778237612,發哥下山腳爆掉的塔關山.gpx,HN_Taguan
塔關山單日.gpx,HN_Taguan_0336.gpx,HN_Taguan,4.03,3.37,718.1,706.1,12,2022/9/16,201,TRUE,FALSE,FALSE,FALSE,0,-0.416107292,-0.249062503,-1.740745979,塔關山單日.gpx,HN_Taguan
塔關山單攻 (1).gpx,HN_Taguan_0332.gpx,HN_Taguan,3.89,3.53,632.4,650.4,18,2022/5/21,211,TRUE,FALSE,FALSE,FALSE,0,-1.689800929,-0.390998089,-1.880431191,塔關山單攻 (1).gpx,HN_Taguan
塔關山輕鬆.gpx,HN_Taguan_0349.gpx,HN_Taguan,4.2,3.64,714.3,741.7,27.5,2023/6/25,218,TRUE,FALSE,FALSE,FALSE,0,0.111843472,-0.26470063,-1.779562674,塔關山輕鬆.gpx,HN_Taguan
20230126 南橫雙星之塔關山.gpx,HN_Taguan_0059.gpx,HN_Taguan,3.61,3.64,670,595.9,74.1,2023/1/26,218,TRUE,FALSE,FALSE,FALSE,0,-2.290566049,-0.665413951,-1.854734193,20230126 南橫雙星之塔關山.gpx,HN_Taguan
塔關山單攻 (2).gpx,HN_Taguan_0333.gpx,HN_Taguan,4.22,3.68,734.3,714.9,19.5,2022/7/17,220,TRUE,FALSE,FALSE,FALSE,0,0.097392419,-0.265432538,-1.810353674,塔關山單攻 (2).gpx,HN_Taguan
飛躍塔關山.gpx,HN_Taguan_0359.gpx,HN_Taguan,4.12,3.69,813,816,3,2022/7/23,221,TRUE,FALSE,FALSE,FALSE,0,1.243417692,-0.421675091,-1.563769369,飛躍塔關山.gpx,HN_Taguan
塔關山登山步道 (4).gpx,HN_Taguan_0345.gpx,HN_Taguan,3.77,3.71,625.9,620.9,5,2023/2/5,222,TRUE,FALSE,FALSE,FALSE,0,-2.156096751,-0.566637317,-1.917005224,塔關山登山步道 (4).gpx,HN_Taguan
塔關山山山山山.gpx,HN_Taguan_0337.gpx,HN_Taguan,4.49,3.72,773.4,798.5,25.1,2022/7/13,223,TRUE,FALSE,FALSE,FALSE,0,1.459051293,-0.116545769,-1.739481374,塔關山山山山山.gpx,HN_Taguan
2022_5_29塔關山登山步道.gpx,HN_Taguan_0049.gpx,HN_Taguan,3.7,3.73,693.7,676.7,17,2022/5/29,223,TRUE,FALSE,FALSE,FALSE,0,-1.369943737,-0.681168087,-1.75560591,2022_5_29塔關山登山步道.gpx,HN_Taguan
塔關山登山步道 (1).gpx,HN_Taguan_0343.gpx,HN_Taguan,4.05,3.81,754.6,746.8,7.9,2025/4/26,228,TRUE,FALSE,FALSE,FALSE,0,0.190554964,-0.49065215,-1.712598523,塔關山登山步道 (1).gpx,HN_Taguan
塔關山一日遊.gpx,HN_Taguan_0329.gpx,HN_Taguan,4.61,3.84,796.4,798.4,2,2023/4/3,230,TRUE,FALSE,FALSE,FALSE,0,1.834489587,-0.089952383,-1.769518789,塔關山一日遊.gpx,HN_Taguan
20221130 高雄塔關山.gpx,HN_Taguan_0043.gpx,HN_Taguan,3.92,3.86,616.1,621.1,5,2022/11/30,231,TRUE,FALSE,FALSE,FALSE,0,-1.967286563,-0.519554722,-1.990220074,20221130 高雄塔關山.gpx,HN_Taguan
菁英小隊塔關山.gpx,HN_Taguan_0356.gpx,HN_Taguan,4.04,3.92,804.4,849.3,44.9,2023/3/19,235,TRUE,FALSE,FALSE,FALSE,0,1.290473796,-0.616003879,-1.531015319,菁英小隊塔關山.gpx,HN_Taguan
塔關山登山.gpx,HN_Taguan_0341.gpx,HN_Taguan,3.7,3.96,644.6,637.3,7.4,2022/10/1,237,TRUE,FALSE,FALSE,FALSE,0,-2.014932717,-0.766159805,-1.888434744,塔關山登山.gpx,HN_Taguan
1120319南橫塔關山.gpx,HN_Taguan_0014.gpx,HN_Taguan,4.26,4.09,780.1,817.5,37.4,2023/3/19,245,TRUE,FALSE,FALSE,FALSE,0,1.258975783,-0.504233279,-1.68695145,1120319南橫塔關山.gpx,HN_Taguan
塔關山森林步道暢快登頂.gpx,HN_Taguan_0338.gpx,HN_Taguan,3.82,4.22,640.2,649.2,9,2022/12/12,253,TRUE,FALSE,FALSE,FALSE,0,-1.750583982,-0.807044901,-1.945556351,塔關山森林步道暢快登頂.gpx,HN_Taguan
肉腳塔關山 (1).gpx,HN_Taguan_0355.gpx,HN_Taguan,3.68,4.24,819.7,804.5,15.2,2022/7/8,254,TRUE,FALSE,FALSE,FALSE,0,0.463262466,-1.059695454,-1.516490484,肉腳塔關山 (1).gpx,HN_Taguan
南橫三星之塔關山.gpx,HN_Taguan_0099.gpx,HN_Taguan,4.65,4.29,813.5,826.7,13.3,2023/3/22,257,TRUE,FALSE,FALSE,FALSE,0,2.242491032,-0.308403443,-1.784530544,南橫三星之塔關山.gpx,HN_Taguan
南橫三星之塔關山 (1).gpx,HN_Taguan_0097.gpx,HN_Taguan,3.74,4.29,652.9,653.2,0.3,2023/3/11,257,TRUE,FALSE,FALSE,FALSE,0,-1.764081189,-0.914195991,-1.913515042,南橫三星之塔關山 (1).gpx,HN_Taguan
南橫二之一星.gpx,HN_Taguan_0104.gpx,HN_Taguan,4.83,4.37,739,765.1,26,2022/9/10,262,TRUE,FALSE,FALSE,FALSE,0,1.554706865,-0.151893047,-2.006339904,南橫二之一星.gpx,HN_Taguan
20250620南橫三山塔關山.gpx,HN_Taguan_0079.gpx,HN_Taguan,4.4,4.44,627.6,611.9,15.7,2025/6/20,266,TRUE,FALSE,FALSE,FALSE,0,-1.119050958,-0.432126897,-2.211656002,20250620南橫三山塔關山.gpx,HN_Taguan
20221216 塔關山來回.gpx,HN_Taguan_0047.gpx,HN_Taguan,3.81,4.47,766.6,766.6,0,2022/12/16,268,TRUE,FALSE,FALSE,FALSE,0,0.022576123,-1.038772846,-1.689433255,20221216 塔關山來回.gpx,HN_Taguan
塔關山登山步道 (5).gpx,HN_Taguan_0346.gpx,HN_Taguan,3.92,4.49,747,753,6,2022/10/3,269,TRUE,FALSE,FALSE,FALSE,0,-0.032015286,-0.947492787,-1.762480862,塔關山登山步道 (5).gpx,HN_Taguan
一日塔關山.gpx,HN_Taguan_0086.gpx,HN_Taguan,4.53,4.69,820.3,788.1,32.2,2023/1/27,281,TRUE,FALSE,FALSE,FALSE,0,1.810607243,-0.598978225,-1.850806991,一日塔關山.gpx,HN_Taguan
2023-03／17.gpx,HN_Taguan_0052.gpx,HN_Taguan,4.04,4.72,659.3,633.4,25.9,2023/3/17,283,TRUE,FALSE,FALSE,FALSE,0,-1.341464584,-0.888409224,-2.081681898,2023-03／17.gpx,HN_Taguan
20230617 塔關山登山步道.gpx,HN_Taguan_0070.gpx,HN_Taguan,3.98,4.76,695.8,702.3,6.5,2023/6/17,285,TRUE,FALSE,FALSE,FALSE,0,-0.671695817,-0.999265366,-1.936506564,20230617 塔關山登山步道.gpx,HN_Taguan
塔関山.gpx,HN_Taguan_0106.gpx,HN_Taguan,3.93,4.86,697,689.7,7.2,2023/1/6,291,TRUE,FALSE,FALSE,FALSE,0,-0.839177264,-1.086677547,-1.951836884,塔関山.gpx,HN_Taguan
陪小悍馬爬塔關山.gpx,HN_Taguan_0358.gpx,HN_Taguan,3.91,4.89,692.8,682.9,9.9,2023/2/26,293,TRUE,FALSE,FALSE,FALSE,0,-0.953541439,-1.11404404,-1.963546013,陪小悍馬爬塔關山.gpx,HN_Taguan
塔關山健行.gpx,HN_Taguan_0331.gpx,HN_Taguan,4.56,4.93,825.5,832.6,7.1,2022/10/5,295,TRUE,FALSE,FALSE,FALSE,0,2.229441431,-0.719189124,-1.823017893,塔關山健行.gpx,HN_Taguan
2022_7_17 塔關山塞車中.gpx,HN_Taguan_0050.gpx,HN_Taguan,4.34,5.06,774.9,787.6,12.6,2022/7/17,303,TRUE,FALSE,FALSE,FALSE,0,1.15408754,-0.92740175,-1.886834238,2022_7_17 塔關山塞車中.gpx,HN_Taguan
山谷塔關山.gpx,HN_Taguan_0351.gpx,HN_Taguan,4.21,5.15,767.6,751.7,15.9,2022/6/18,309,TRUE,FALSE,FALSE,FALSE,0,0.616576034,-1.061611965,-1.918415594,山谷塔關山.gpx,HN_Taguan
1111009.gpx,HN_Taguan_0009.gpx,HN_Taguan,4.5,5.16,846.5,838.8,7.7,2022/10/9,309,TRUE,FALSE,FALSE,FALSE,0,2.329674397,-0.896902959,-1.807183862,1111009.gpx,HN_Taguan
塔關山步道 (1).gpx,HN_Taguan_0339.gpx,HN_Taguan,4.04,5.21,677.7,689.5,11.8,2023/1/1,312,TRUE,FALSE,FALSE,FALSE,0,-0.788425687,-1.171835545,-2.049187962,塔關山步道 (1).gpx,HN_Taguan
南橫三星塔關山步道112.6.10.gpx,HN_Taguan_0101.gpx,HN_Taguan,4.13,5.45,741.5,758.1,16.6,2023/6/10,327,TRUE,FALSE,FALSE,FALSE,0,0.339493983,-1.274731182,-1.949795901,南橫三星塔關山步道112.6.10.gpx,HN_Taguan
2022 12_11南橫塔關山.gpx,HN_Taguan_0018.gpx,HN_Taguan,4.2,5.78,893.1,896,2.9,2022/12/11,347,TRUE,FALSE,FALSE,FALSE,0,2.585818684,-1.500790766,-1.675049738,2022 12_11南橫塔關山.gpx,HN_Taguan
塔關山登山步道 (3).gpx,HN_Taguan_0344.gpx,HN_Taguan,4.14,5.88,785.7,786.5,0.8,2023/6/24,352,TRUE,FALSE,FALSE,FALSE,0,0.895380225,-1.516945932,-1.927726448,塔關山登山步道 (3).gpx,HN_Taguan
塔關山步道.gpx,HN_Taguan_0340.gpx,HN_Taguan,4.03,5.96,706,718.5,12.4,2023/5/1,357,TRUE,FALSE,FALSE,FALSE,0,-0.374129086,-1.590326425,-2.077653816,塔關山步道.gpx,HN_Taguan
1212塔関山.gpx,HN_Taguan_0017.gpx,HN_Taguan,3.75,6.02,689.8,710.4,20.5,2022/12/12,361,TRUE,FALSE,FALSE,FALSE,0,-1.030949368,-1.838499971,-2.029427155,1212塔関山.gpx,HN_Taguan
塔關山糜爛之旅.gpx,HN_Taguan_0347.gpx,HN_Taguan,4.33,6.24,821.7,861.7,40,2022/7/29,374,TRUE,FALSE,FALSE,FALSE,0,2.040748559,-1.593762827,-1.890484206,塔關山糜爛之旅.gpx,HN_Taguan
111_7_29塔關山糜爛行.gpx,HN_Taguan_0012.gpx,HN_Taguan,4.26,6.46,792.9,787.9,5,2022/7/29,387,TRUE,FALSE,FALSE,FALSE,0,1.17296997,-1.723330928,-2.031399701,111_7_29塔關山糜爛行.gpx,HN_Taguan
2023-07-10塔關山二刷.gpx,HB_Taguan_0003.gpx,HB_Taguan,4.01,6.58,647.7,622.3,25.4,2023/7/10,395,TRUE,FALSE,FALSE,FALSE,0,-1.53042626,-1.866576289,-2.346069556,2023-07-10塔關山二刷.gpx,HB_Taguan
20221129南橫三星-塔關山.gpx,HN_Taguan_0042.gpx,HN_Taguan,4.39,3.24,726.4,736.1,9.7,2022/11/19,194,TRUE,TRUE,TRUE,FALSE,0,-0.063104904,3.798315318,-0.19597203,20221129南橫三星-塔關山.gpx,HN_Taguan
塔關山 (南橫三星).gpx,HN_Taguan_0178.gpx,HN_Taguan,4.51,3.32,712.2,715.2,3,2023/6/21,199,TRUE,TRUE,TRUE,FALSE,0,-0.113426353,3.867677488,-0.285308552,塔關山 (南橫三星).gpx,HN_Taguan
20230101-南橫三星（1）-塔關山.gpx,HN_Taguan_0058.gpx,HN_Taguan,4.01,3.4,742,771.2,29.2,2023/1/1,203,TRUE,TRUE,TRUE,FALSE,0,-0.340264297,3.388202594,-0.039817254,20230101-南橫三星（1）-塔關山.gpx,HN_Taguan
[南橫三星]塔關山.gpx,HN_Taguan_0082.gpx,HN_Taguan,4.57,3.62,681.9,684.9,3,2022/5/6,217,TRUE,TRUE,TRUE,FALSE,0,-0.450031624,3.78438592,-0.414559381,[南橫三星]塔關山.gpx,HN_Taguan
2022-06-01 塔關山（百岳、南橫三星）.gpx,HN_Taguan_0019.gpx,HN_Taguan,4.01,3.77,699.7,698.1,1.6,2022/6/1,226,TRUE,TRUE,TRUE,FALSE,0,-1.179756632,3.242185667,-0.233002982,2022-06-01 塔關山（百岳、南橫三星）.gpx,HN_Taguan
塔關山～南橫三星.gpx,HN_Taguan_0350.gpx,HN_Taguan,4.16,3.82,744.7,742.4,2.3,2022/5/6,229,TRUE,TRUE,TRUE,FALSE,0,-0.267736072,3.302969341,-0.178558667,塔關山～南橫三星.gpx,HN_Taguan
南橫三星-塔關山 (3).gpx,HN_Taguan_0094.gpx,HN_Taguan,4.39,3.96,676.4,680.3,3.9,2023/2/1,237,TRUE,TRUE,TRUE,FALSE,0,-0.827112022,3.466800072,-0.418035434,南橫三星-塔關山 (3).gpx,HN_Taguan
【百岳】南橫三星-塔關山.gpx,HN_Taguan_0084.gpx,HN_Taguan,4.55,4.06,618.6,616.6,2,2022/8/27,243,TRUE,TRUE,TRUE,FALSE,0,-1.441671357,3.591604488,-0.623920384,【百岳】南橫三星-塔關山.gpx,HN_Taguan
高雄桃源-南橫三星-塔關山.gpx,HN_Taguan_0361.gpx,HN_Taguan,4.05,4.42,696.6,701.4,4.7,2022/9/30,265,TRUE,TRUE,TRUE,FALSE,0,-1.099794005,2.937853659,-0.329194629,高雄桃源-南橫三星-塔關山.gpx,HN_Taguan
南橫三星：塔關山.gpx,HN_Taguan_0102.gpx,HN_Taguan,4.01,5.16,680.9,714.9,34,2023/2/5,309,TRUE,TRUE,TRUE,FALSE,0,-1.173299522,2.522633045,-0.410846502,南橫三星：塔關山.gpx,HN_Taguan
南橫三星_塔關山.gpx,HN_Taguan_0096.gpx,HN_Taguan,3.82,2.43,650.5,640.6,9.9,2022/8/5,146,TRUE,TRUE,TRUE,FALSE,0,-2.307631116,3.823716085,-0.127420937,南橫三星_塔關山.gpx,HN_Taguan
2022-07-23 高雄桃源區 南橫三星 _ 塔關山.gpx,HN_Taguan_0022.gpx,HN_Taguan,3.94,3.66,626.4,617.8,8.6,2022/7/23,219,TRUE,TRUE,TRUE,FALSE,0,-2.426717982,3.302232503,-0.381179835,2022-07-23 高雄桃源區 南橫三星 _ 塔關山.gpx,HN_Taguan
南橫三星 Day1 塔關山.gpx,HN_Taguan_0089.gpx,HN_Taguan,4,3.98,644.2,619.2,25,2025/6/28,238,TRUE,TRUE,TRUE,FALSE,0,-2.178143527,3.178076115,-0.422682602,南橫三星 Day1 塔關山.gpx,HN_Taguan
111_09_17南橫三星：塔關山.gpx,HN_Taguan_0010.gpx,HN_Taguan,3.87,4.12,653.7,652.7,1,2022/9/17,246,TRUE,TRUE,TRUE,FALSE,0,-2.083850016,2.983269082,-0.345937401,111_09_17南橫三星：塔關山.gpx,HN_Taguan
南橫三星-塔關山 (1).gpx,HN_Taguan_0092.gpx,HN_Taguan,3.81,4.31,658.3,674.6,16.3,2023/4/3,258,TRUE,TRUE,TRUE,FALSE,0,-1.989704629,2.825727476,-0.317730025,南橫三星-塔關山 (1).gpx,HN_Taguan
